,id,food_id,nutrient_id,amount,min,max,median
2709,2240095,326135,1091,574.0,553.0,594.0,576.0
2710,2240049,326135,1130,0.0,0.0,0.0,0.0
2711,2240086,326135,1125,0.02,0.0,0.12,0.0
2712,2240058,326135,1299,0.305,0.288,0.32,0.308
2713,2240085,326135,1123,8.0,6.0,12.0,7.0
2714,2240131,326135,1003,27.0,25.7,28.3,27.0
2715,2240081,326135,1103,30.1,28.9,32.5,29.6
2716,2240090,326135,1170,0.352,0.33,0.38,0.35
2717,2240065,326135,1321,0.002,0.0,0.004,0.001
2718,2240099,326135,1105,287.0,226.0,318.0,303.0
2719,2240137,326135,1258,18.2,,,
2720,2240163,326135,1085,27.6,,,
2721,2240140,326135,1264,2.92,2.76,3.06,2.94
2722,2240097,326135,1098,0.047,0.037,0.076,0.044
2723,2240124,326135,1165,0.011,0.007,0.02,0.01
2724,2240123,326135,1411,0.007,0.006,0.01,0.007
2725,2240098,326135,1101,0.027,0.016,0.034,0.027
2726,2240130,326135,1075,0.0,0.0,0.0,0.0
2727,2240104,326135,1114,0.0,,,
2728,2240335,326196,1007,0.73,0.49,0.96,0.76
2729,2240350,326196,1184,0.0,0.0,0.0,0.0
2730,2240361,326196,1063,1.12,,,
2731,2240347,326196,1106,146.0,,,
2732,2240315,326196,1005,5.3,,,
2733,2240351,326196,1185,418.0,368.0,477.0,410.0
2734,2240336,326196,1012,0.42,0.36,0.48,0.42
2735,2240342,326196,1091,42.0,35.0,48.0,41.0
2736,2240345,326196,1101,0.542,0.371,0.796,0.546
2737,2240314,326196,1004,1.21,0.91,1.34,1.26
2738,2240317,326196,1010,0.16,0.0,0.31,0.16
2739,2240332,326196,1170,0.17,0.16,0.18,0.17
2740,2240349,326196,1108,10.0,7.0,14.0,10.0
2741,2240322,326196,1095,0.27,0.15,0.4,0.27
2742,2240353,326196,1127,0.0,0.0,0.0,0.0
2743,2240325,326196,1051,89.8,88.6,91.3,89.8
2744,2240344,326196,1098,0.067,0.038,0.098,0.061
2745,2240323,326196,1109,1.61,1.38,1.84,1.61
2746,2240320,326196,1087,150.0,122.0,203.0,142.0
2747,2240338,326196,1062,151.0,,,
2748,2240334,326196,1003,2.94,2.19,3.38,3.09
2749,2240348,326196,1107,1730.0,1290.0,2470.0,1430.0
2750,2240331,326196,1167,0.457,0.36,0.53,0.48
2751,2240333,326196,1175,0.063,0.05,0.07,0.07
2752,2240321,326196,1092,144.0,77.0,183.0,157.0
2753,2240329,326196,1128,0.0,0.0,0.0,0.0
2754,2240340,326196,1089,0.84,0.67,0.96,0.86
2755,2240324,326196,1014,0.0,0.0,0.0,0.0
2756,2240343,326196,1093,16.0,0.0,34.0,15.0
2757,2240355,326196,1131,0.0,0.0,0.0,0.0
2758,2240328,326196,1126,0.12,0.08,0.16,0.12
2759,2240360,326196,1002,0.47,0.35,0.54,0.5
2760,2240358,326196,1166,0.14,0.12,0.17,0.13
2761,2240327,326196,1125,0.0,0.0,0.0,0.0
2762,2240318,326196,1011,0.54,0.49,0.59,0.54
2763,2240352,326196,1122,0.0,0.0,0.0,0.0
2764,2240356,326196,1162,17.8,10.0,24.4,19.0
2765,2240359,326196,1177,65.0,50.0,87.0,59.0
2766,2240330,326196,1129,0.0,0.0,0.0,0.0
2767,2240319,326196,1183,0.0,0.0,0.0,0.0
2768,2240341,326196,1090,25.0,17.3,33.8,26.0
2769,2240357,326196,1165,0.063,0.06,0.07,0.06
2770,2240337,326196,1013,0.0,0.0,0.0,0.0
2771,2240326,326196,1123,4980.0,4070.0,6600.0,4280.0
2772,2240354,326196,1130,0.0,0.0,0.0,0.0
2773,2240346,326196,1120,26.0,17.0,39.0,23.0
2774,2240339,326196,1075,0.0,0.0,0.0,0.0
2775,13338487,326196,2047,44.0,,,
2776,13338389,326196,2048,36.0,,,
2777,2241009,326458,1278,0.0,0.0,0.0,0.0
2778,2241019,326458,1299,0.0,0.0,0.0,0.0
2779,2241001,326458,1279,0.0,0.0,0.0,0.0
2780,2240990,326458,1259,0.0,0.0,0.0,0.0
2781,2240971,326458,1215,0.015,0.01,0.019,0.016
2782,2240968,326458,1177,7.0,7.0,7.0,7.0
2783,2240965,326458,1166,0.047,0.037,0.065,0.037
2784,2241031,326458,1315,0.0,,,
2785,2241020,326458,1085,0.33,0.22,0.42,0.35
2786,2240952,326458,1089,0.43,0.31,0.59,0.41
2787,2241028,326458,1063,4.2,,,
2788,2241017,326458,1301,0.0,0.0,0.0,0.0
2789,2240942,326458,1087,33.0,29.0,39.0,35.0
2790,2240945,326458,1004,0.47,0.25,0.88,0.37
2791,2240958,326458,1003,0.81,0.49,1.14,0.88
2792,2240963,326458,1162,2.2,0.7,3.8,2.3
2793,2240939,326458,1167,0.465,0.445,0.486,0.462
2794,2241037,326458,2022,0.0,,,
2795,2240984,326458,1221,0.03,0.02,0.047,0.027
2796,2241012,326458,1002,0.13,0.08,0.18,0.14
2797,2240961,326458,1012,1.05,0.26,1.98,0.37
2798,2240976,326458,1225,0.031,0.024,0.051,0.026
2799,2240948,326458,1014,0.0,0.0,0.0,0.0
2800,2241033,326458,2009,0.0,,,
2801,2240959,326458,1007,0.72,0.55,1.15,0.68
2802,2241036,326458,2018,0.0,,,
2803,2240964,326458,1165,0.039,0.032,0.045,0.043
2804,2241007,326458,1264,0.0,0.0,0.0,0.0
2805,2241024,326458,1128,0.0,0.0,0.0,0.0
2806,2241003,326458,1293,0.163,,,
2807,2240946,326458,1010,2.31,0.15,4.25,3.56
2808,2240941,326458,1175,0.088,0.074,0.095,0.094
2809,2240951,326458,1079,3.2,,,
2810,2240998,326458,1271,0.0,0.0,0.0,0.0
2811,2241039,326458,2024,0.0,,,
2812,2241021,326458,1126,0.01,0.0,0.05,0.0
2813,2240986,326458,1227,0.033,0.03,0.037,0.032
2814,2240974,326458,1222,0.075,0.064,0.104,0.068
2815,2240967,326458,1185,15.0,9.8,18.4,16.9
2816,2240987,326458,1109,0.69,0.63,0.78,0.7
2817,2241016,326458,1273,0.0,0.0,0.0,0.0
2818,2240975,326458,1224,0.196,0.084,0.251,0.21
2819,2240970,326458,1211,0.127,0.108,0.168,0.124
2820,2241035,326458,2016,0.163,,,
2821,2241032,326458,1317,0.0,,,
2822,2240992,326458,1262,0.0,0.0,0.0,0.0
2823,2240994,326458,1266,0.0,0.0,0.0,0.0
2824,2240969,326458,1210,0.007,0.007,0.007,0.007
2825,2240943,326458,1092,210.0,158.0,290.0,206.0
2826,2240991,326458,1260,0.0,0.0,0.0,0.0
2827,2240944,326458,1095,0.28,0.12,0.46,0.33
2828,2240993,326458,1265,0.0,0.0,0.0,0.0
2829,2241013,326458,1084,1.9,1.6,2.1,1.9
2830,2240940,326458,1170,0.196,0.171,0.224,0.195
2831,2241010,326458,1280,0.0,0.0,0.0,0.0
2832,2240981,326458,1216,0.048,0.024,0.072,0.051
2833,2240947,326458,1011,0.84,0.35,1.54,0.48
2834,2240988,326458,1005,7.92,,,
2835,2240973,326458,1218,0.031,0.018,0.061,0.028
2836,2240985,326458,1223,0.112,0.088,0.124,0.117
2837,2240966,326458,1184,0.0,0.0,0.0,0.0
2838,2241018,326458,1300,0.0,0.0,0.0,0.0
2839,2241006,326458,1263,0.0,0.0,0.0,0.0
2840,2241011,326458,1062,153.0,,,
2841,2240957,326458,1101,0.143,0.1,0.177,0.156
2842,2240999,326458,1276,0.0,0.0,0.0,0.0
2843,2240962,326458,1013,0.0,0.0,0.0,0.0
2844,2241004,326458,1258,0.0,,,
2845,2241029,326458,1050,7.79,,,
2846,2241023,326458,1125,0.01,0.0,0.02,0.01
2847,2241000,326458,1277,0.0,0.0,0.0,0.0
2848,2240954,326458,1091,31.0,27.0,38.0,32.0
2849,2240953,326458,1090,10.8,8.8,12.8,11.0
2850,2241008,326458,1272,0.0,0.0,0.0,0.0
2851,2240983,326458,1220,0.06,0.041,0.1,0.05
2852,2241034,326458,2012,0.0,,,
2853,2241026,326458,1127,0.0,0.0,0.0,0.0
2854,2240980,326458,1214,0.075,0.049,0.115,0.059
2855,2240982,326458,1219,0.047,0.035,0.071,0.04
2856,2240979,326458,1213,0.066,0.056,0.1,0.059
2857,2241002,326458,1292,0.0,,,
2858,2241025,326458,1130,0.0,0.0,0.0,0.0
2859,2241038,326458,2023,0.0,,,
2860,2241015,326458,1267,0.0,0.0,0.0,0.0
2861,2241027,326458,1129,0.0,0.0,0.0,0.0
2862,2240978,326458,1212,0.052,0.037,0.074,0.051
2863,2241040,326458,2025,0.0,,,
2864,2240950,326458,1075,0.0,0.0,0.0,0.0
2865,2240955,326458,1093,66.0,57.0,75.0,65.0
2866,2240960,326458,1009,0.38,0.2,0.62,0.34
2867,2240977,326458,1226,0.034,0.027,0.042,0.033
2868,2241022,326458,1131,0.0,0.0,0.0,0.0
2869,2240956,326458,1098,0.08,0.056,0.176,0.071
2870,2241014,326458,1082,1.4,1.1,1.6,1.4
2871,2240995,326458,1268,0.0,0.0,0.0,0.0
2872,2240949,326458,1051,90.1,89.0,90.6,90.2
2873,2241030,326458,1314,0.0,,,
2874,2240996,326458,1269,0.163,0.117,0.205,0.166
2875,2241005,326458,1261,0.0,0.0,0.0,0.0
2876,2240972,326458,1217,0.042,0.031,0.068,0.037
2877,2240997,326458,1270,0.0,0.0,0.0,0.0
2878,2241770,326698,1221,0.13,0.12,0.14,0.13
2879,2241731,326698,1175,0.069,0.05,0.08,0.07
2880,2241749,326698,1414,0.0,,,0.0
2881,2241763,326698,2025,0.0,,,
2882,2241728,326698,1183,0.0,0.0,0.0,0.0
2883,2241732,326698,1123,115.0,106.0,133.0,107.0
2884,2241738,326698,1266,0.045,0.041,0.052,0.043
2885,2241729,326698,1167,0.561,0.51,0.63,0.55
2886,2241780,326698,1214,0.29,0.27,0.32,0.28
2887,2241752,326698,1050,6.39,,,
2888,2241753,326698,1330,0.006,,,
2889,2241734,326698,1126,2.14,2.01,2.23,2.14
2890,2241742,326698,1306,0.006,0.0,0.009,0.007
2891,2241756,326698,2012,0.345,,,
2892,2241766,326698,1228,0.0,0.0,0.0,0.0
2893,2241765,326698,1085,3.76,,,
2894,2241778,326698,1225,0.25,0.23,0.27,0.25
2895,2241782,326698,1226,0.393,0.27,0.57,0.34
2896,2241784,326698,1224,0.793,0.73,0.86,0.79
2897,2241750,326698,1334,0.011,0.01,0.012,0.011
2898,2241772,326698,1212,0.16,0.15,0.17,0.16
2899,2241759,326698,2020,0.022,,,
2900,2241758,326698,2018,0.444,,,
2901,2241736,326698,1262,0.005,0.0,0.022,0.0
2902,2241775,326698,1211,0.183,0.18,0.19,0.18
2903,2241748,326698,1335,0.0,0.0,0.0,0.0
2904,2241733,326698,1125,0.01,0.0,0.02,0.0
2905,2241771,326698,1218,0.147,0.14,0.15,0.15
2906,2241761,326698,2023,0.0,,,
2907,2241781,326698,1213,0.32,0.3,0.34,0.32
2908,2241739,326698,1267,0.024,0.023,0.025,0.023
2909,2241737,326698,1265,0.138,0.132,0.146,0.137
2910,2241746,326698,1293,0.903,,,
2911,2241762,326698,2024,0.0,,,
2912,2241751,326698,1063,1.42,,,
2913,2241769,326698,1215,0.083,0.07,0.1,0.08
2914,2241741,326698,1314,0.009,0.008,0.01,0.009
2915,2241773,326698,1217,0.177,0.16,0.19,0.18
2916,2241779,326698,1220,0.277,0.25,0.3,0.28
2917,2241767,326698,1210,0.01,0.01,0.01,0.01
2918,2241764,326698,2026,0.012,,,
2919,2241730,326698,1170,0.263,0.2,0.31,0.25
2920,2241747,326698,1002,0.68,0.63,0.78,0.67
2921,2241774,326698,1222,0.18,0.17,0.19,0.18
2922,2241776,326698,1219,0.207,0.19,0.22,0.21
2923,2241760,326698,2022,0.0,,,
2924,2241744,326698,1277,0.345,0.335,0.354,0.345
2925,2241777,326698,1227,0.223,0.22,0.23,0.22
2926,2241735,326698,1128,0.03,0.0,0.1,0.02
2927,2241757,326698,2016,0.424,,,
2928,2241783,326698,1223,0.427,0.41,0.45,0.42
2929,2241743,326698,1304,0.004,0.0,0.011,0.003
2930,2241740,326698,1313,0.012,0.01,0.012,0.012
2931,2241768,326698,1216,0.08,0.05,0.12,0.07
2932,2241755,326698,2010,0.0,,,
2933,2241745,326698,1292,2.59,,,
2934,2241754,326698,2009,0.0,,,
2935,2241724,326698,1103,34.0,26.4,39.8,34.5
2936,2241718,326698,1258,0.252,,,
2937,2241720,326698,1005,5.3,,,
2938,2241726,326698,1092,150.0,125.0,184.0,142.0
2939,2241677,326698,1280,0.0,0.0,0.0,0.0
2940,2241715,326698,1273,0.019,0.018,0.019,0.019
2941,2241723,326698,1011,0.48,0.37,0.58,0.49
2942,2241685,326698,1007,3.37,2.09,3.94,3.43
2943,2241707,326698,1329,0.004,,,
2944,2241702,326698,1101,0.42,0.344,0.497,0.423
2945,2241725,326698,1087,63.0,60.0,68.0,63.0
2946,2241683,326698,1177,7.0,7.0,8.0,7.0
2947,2241673,326698,1261,0.0,0.0,0.0,0.0
2948,2241692,326698,1107,31.0,11.0,58.0,30.0
2949,2241667,326698,1260,0.0,0.0,0.0,0.0
2950,2241701,326698,1098,0.074,0.065,0.092,0.072
2951,2241713,326698,1317,1.26,1.24,1.28,1.25
2952,2241709,326698,1185,1.5,1.2,1.7,1.5
2953,2241714,326698,1301,0.01,0.01,0.011,0.01
2954,2241655,326698,1014,0.0,0.0,0.0,0.0
2955,2241656,326698,1095,0.64,0.58,0.7,0.63
2956,2241706,326698,1411,0.0,,,0.0
2957,2241705,326698,1409,0.0,,,0.0
2958,2241664,326698,1311,0.0,0.0,0.001,0.0
2959,2241684,326698,1003,4.25,3.94,4.87,4.19
2960,2241679,326698,1303,0.0,0.0,0.0,0.0
2961,2241697,326698,1089,1.59,1.31,1.8,1.63
2962,2241678,326698,1300,0.002,0.001,0.002,0.002
2963,2241666,326698,1259,0.0,0.0,0.0,0.0
2964,2241672,326698,1013,0.0,0.0,0.0,0.0
2965,2241694,326698,1062,254.0,,,
2966,2241663,326698,1305,0.0,0.0,0.0,0.0
2967,2241669,326698,1127,0.08,0.05,0.11,0.09
2968,2241660,326698,1271,0.0,0.0,0.0,0.0
2969,2241703,326698,1404,0.444,0.4,0.47,0.452
2970,2241687,326698,1012,0.23,0.18,0.34,0.2
2971,2241690,326698,1166,0.066,0.03,0.089,0.081
2972,2241708,326698,1120,27.0,11.0,56.0,25.0
2973,2241717,326698,1257,0.01,,,
2974,2241676,326698,1278,0.0,0.0,0.0,0.0
2975,2241698,326698,1090,47.7,44.5,50.7,47.7
2976,2241661,326698,1276,0.0,0.0,0.0,0.0
2977,2241712,326698,1316,0.424,0.391,0.453,0.426
2978,2241675,326698,1272,0.0,0.0,0.0,0.0
2979,2241711,326698,1315,0.916,0.892,0.958,0.907
2980,2241716,326698,1263,0.003,0.002,0.005,0.003
2981,2241657,326698,1129,0.0,0.0,0.0,0.0
2982,2241710,326698,1312,0.062,0.0,0.086,0.082
2983,2241670,326698,1130,0.0,0.0,0.0,0.0
2984,2241727,326698,1051,83.7,82.4,84.4,83.8
2985,2241682,326698,1333,0.0,0.0,0.0,0.0
2986,2241689,326698,1165,0.189,0.09,0.449,0.12
2987,2241688,326698,1162,0.4,0.0,0.7,0.4
2988,2241686,326698,1009,0.65,0.6,0.8,0.6
2989,2241680,326698,1184,0.0,0.0,0.0,0.0
2990,2241719,326698,1004,3.38,2.67,4.11,3.25
2991,2241665,326698,1321,0.0,0.0,0.002,0.0
2992,2241658,326698,1109,0.35,0.3,0.43,0.32
2993,2241695,326698,1075,0.52,0.0,1.1,0.47
2994,2241700,326698,1093,1100.0,985.0,1270.0,1080.0
2995,2241681,326698,1323,0.0,0.0,0.001,0.0
2996,2241671,326698,1131,0.0,0.0,0.0,0.0
2997,2241722,326698,1010,0.2,0.07,0.48,0.18
2998,2241696,326698,1079,4.3,2.6,6.6,4.1
2999,2241704,326698,1405,0.022,0.0,0.03,0.03
3000,2241693,326698,1108,1.0,0.0,2.0,1.0
3001,2241699,326698,1091,108.0,98.0,118.0,106.0
3002,2241668,326698,1122,0.0,0.0,0.0,0.0
3003,2241659,326698,1406,0.0,0.0,0.0,0.0
3004,2241691,326698,1106,4.0,,,
3005,2241662,326698,1299,0.002,0.001,0.003,0.002
3006,2241674,326698,1264,0.004,0.003,0.005,0.004
3007,13338496,326698,2047,69.0,,,
3008,13338398,326698,2048,61.0,,,
3009,2242253,326905,1108,0.0,0.0,0.0,0.0
3010,2242240,326905,1177,9.0,4.0,12.0,10.0
3011,2242278,326905,1220,0.07,0.065,0.074,0.071
3012,2242273,326905,1212,0.082,0.071,0.097,0.077
3013,2242246,326905,1093,10.0,7.0,14.0,10.0
3014,2242235,326905,1130,0.0,0.0,0.0,0.0
3015,2242294,326905,1050,62.8,,,
3016,2242288,326905,1170,0.434,0.35,0.531,0.433
3017,2242268,326905,1087,162.0,152.0,168.0,164.0
3018,2242261,326905,1225,0.098,0.09,0.108,0.097
3019,2242286,326905,1129,0.0,0.0,0.0,0.0
3020,2242271,326905,1103,0.6,0.4,0.9,0.5
3021,2242238,326905,1165,0.085,0.05,0.123,0.079
3022,2242234,326905,1127,0.01,0.0,0.01,0.01
3023,2242292,326905,1082,1.5,0.7,2.5,1.3
3024,2242281,326905,1227,0.119,0.101,0.141,0.114
3025,2242284,326905,1126,0.37,0.16,0.64,0.34
3026,2242279,326905,1221,0.034,0.029,0.04,0.033
3027,2242267,326905,1051,30.0,28.2,32.2,30.2
3028,2242248,326905,1101,0.51,0.374,0.7,0.491
3029,2242266,326905,1014,0.0,0.0,0.0,0.0
3030,2242275,326905,1214,0.081,0.073,0.094,0.076
3031,2242269,326905,1092,680.0,581.0,773.0,683.0
3032,2242289,326905,1175,0.106,0.073,0.176,0.095
3033,2242287,326905,1167,0.619,0.531,0.714,0.62
3034,2242260,326905,1224,0.271,0.228,0.313,0.273
3035,2242250,326905,1185,15.6,11.4,20.0,15.6
3036,2242251,326905,1106,0.0,,,
3037,2242237,326905,1162,1.2,0.2,3.0,0.7
3038,2242282,326905,1123,32.0,23.0,50.0,30.0
3039,2242225,326905,1005,63.9,,,
3040,2242224,326905,1062,1040.0,,,
3041,2242231,326905,1013,0.0,0.0,0.0,0.0
3042,2242230,326905,1012,22.9,22.1,23.6,23.1
3043,2242229,326905,1009,5.07,,,5.07
3044,2242227,326905,1003,3.3,2.42,4.22,3.17
3045,2242228,326905,1007,1.86,1.6,2.07,1.9
3046,2242232,326905,1120,0.0,0.0,0.0,0.0
3047,2242290,326905,1002,0.53,0.39,0.68,0.51
3048,2242247,326905,1098,0.287,0.238,0.32,0.286
3049,2242277,326905,1219,0.113,0.097,0.135,0.106
3050,2242283,326905,1125,0.01,0.0,0.01,0.01
3051,2242241,326905,1075,0.13,0.0,0.57,0.04
3052,2242272,326905,1109,0.36,0.27,0.46,0.34
3053,2242255,326905,1211,0.078,0.069,0.086,0.078
3054,2242263,326905,1004,0.92,0.59,1.3,0.91
3055,2242270,326905,1095,0.66,0.44,0.95,0.61
3056,2242259,326905,1222,0.123,0.104,0.144,0.122
3057,2242265,326905,1011,24.8,23.7,25.9,24.6
3058,2242293,326905,1063,47.9,,,
3059,2242243,326905,1089,2.03,1.7,2.78,1.98
3060,2242244,326905,1090,67.6,63.1,73.4,67.6
3061,2242291,326905,1084,8.3,6.7,9.2,8.3
3062,2242256,326905,1215,0.031,0.027,0.04,0.027
3063,2242280,326905,1223,0.618,0.389,0.871,0.594
3064,2242233,326905,1122,0.0,0.0,0.0,0.0
3065,2242242,326905,1079,9.8,,,
3066,2242257,326905,1217,0.069,0.062,0.08,0.066
3067,2242254,326905,1210,0.019,0.015,0.026,0.016
3068,2242262,326905,1226,0.556,0.473,0.609,0.587
3069,2242239,326905,1166,0.082,0.05,0.106,0.085
3070,2242245,326905,1091,67.0,62.0,70.0,67.0
3071,2242236,326905,1131,0.0,0.0,0.0,0.0
3072,2242252,326905,1107,6.0,6.0,6.0,6.0
3073,2242285,326905,1128,0.02,0.0,0.05,0.02
3074,2242276,326905,1216,0.033,0.029,0.039,0.032
3075,2242258,326905,1218,0.037,0.034,0.043,0.035
3076,2242274,326905,1213,0.116,0.109,0.126,0.114
3077,2242249,326905,1184,0.0,0.0,0.0,0.0
3078,2242264,326905,1010,0.07,0.07,0.07,0.07
3079,2242665,327046,1051,83.9,82.6,85.1,84.0
3080,2242706,327046,1126,0.03,0.02,0.04,0.02
3081,2242701,327046,1128,0.0,0.0,0.0,0.0
3082,2242678,327046,1075,0.17,0.0,0.82,0.04
3083,2242723,327046,1211,0.043,0.037,0.05,0.042
3084,2242675,327046,1095,0.14,0.11,0.2,0.12
3085,2242663,327046,1007,0.63,0.46,0.72,0.66
3086,2242681,327046,1010,0.15,0.07,0.33,0.07
3087,2242674,327046,1093,5.0,2.0,8.0,5.0
3088,2242730,327046,1005,14.0,,,
3089,2242673,327046,1092,198.0,105.0,314.0,130.0
3090,2242712,327046,1224,0.165,0.158,0.182,0.16
3091,2242697,327046,1170,0.206,0.131,0.28,0.215
3092,2242711,327046,1216,0.028,0.024,0.032,0.028
3093,2242708,327046,1103,0.2,0.1,0.3,0.3
3094,2242676,327046,1011,4.11,3.8,4.54,3.99
3095,2242666,327046,1002,0.17,0.13,0.21,0.16
3096,2242698,327046,1175,0.061,0.057,0.063,0.061
3097,2242691,327046,1122,0.0,0.0,0.0,0.0
3098,2242679,327046,1013,0.02,0.0,0.12,0.0
3099,2242733,327046,1062,241.0,,,
3100,2242704,327046,1130,0.1,0.07,0.14,0.1
3101,2242699,327046,1177,26.0,20.0,32.0,25.0
3102,2242707,327046,1125,0.0,0.0,0.0,0.0
3103,2242719,327046,1217,0.039,0.038,0.042,0.038
3104,2242671,327046,1101,0.064,0.037,0.11,0.053
3105,2242709,327046,1220,0.073,0.065,0.082,0.072
3106,2242713,327046,1225,0.054,0.049,0.059,0.054
3107,2242731,327046,1106,4.0,,,
3108,2242716,327046,1213,0.059,0.054,0.065,0.058
3109,2242672,327046,1091,34.0,27.0,42.0,35.0
3110,2242670,327046,1090,15.7,11.6,18.3,16.1
3111,2242724,327046,1210,0.013,0.007,0.018,0.014
3112,2242728,327046,1003,1.06,0.8,1.32,1.01
3113,2242687,327046,1120,0.0,0.0,0.0,0.0
3114,2242684,327046,1162,74.7,55.5,105.0,71.8
3115,2242702,327046,1127,0.0,0.0,0.0,0.0
3116,2242715,327046,1212,0.046,0.041,0.05,0.047
3117,2242726,327046,1219,0.052,0.045,0.056,0.052
3118,2242721,327046,1227,0.047,0.045,0.05,0.046
3119,2242696,327046,1167,0.37,0.251,0.444,0.369
3120,2242669,327046,1089,0.24,0.17,0.34,0.23
3121,2242690,327046,1123,122.0,96.0,150.0,118.0
3122,2242722,327046,1215,0.022,0.016,0.027,0.021
3123,2242689,327046,1107,52.0,32.0,69.0,52.0
3124,2242680,327046,1014,0.19,0.15,0.3,0.18
3125,2242664,327046,1004,0.44,0.11,1.09,0.3
3126,2242725,327046,1218,0.03,0.027,0.034,0.03
3127,2242714,327046,1221,0.024,0.023,0.026,0.024
3128,2242694,327046,1165,0.027,0.015,0.038,0.027
3129,2242705,327046,1129,0.0,0.0,0.0,0.0
3130,2242677,327046,1012,4.35,4.04,4.8,4.24
3131,2242700,327046,1109,1.3,1.28,1.33,1.3
3132,2242693,327046,1079,3.0,2.4,3.8,3.0
3133,2242667,327046,1087,35.0,21.0,44.0,36.0
3134,2242718,327046,1222,0.048,0.045,0.051,0.048
3135,2242695,327046,1166,0.025,0.02,0.03,0.025
3136,2242688,327046,1108,0.0,0.0,0.0,0.0
3137,2242692,327046,1009,0.0,0.0,0.0,0.0
3138,2242710,327046,1223,0.113,0.1,0.127,0.112
3139,2242683,327046,1082,0.7,0.5,0.8,0.7
3140,2242686,327046,1184,0.0,0.0,0.0,0.0
3141,2242685,327046,1185,40.3,33.9,50.3,39.8
3142,2242727,327046,1063,8.99,,,
3143,2242682,327046,1084,2.3,1.7,3.0,2.4
3144,2242703,327046,1131,0.0,0.0,0.0,0.0
3145,2242729,327046,1050,12.0,,,
3146,2242717,327046,1214,0.055,0.052,0.061,0.053
3147,2242720,327046,1226,0.04,0.036,0.044,0.039
3148,2242668,327046,1098,0.134,0.077,0.18,0.131
3149,13338502,327046,2047,64.0,,,
3150,13338404,327046,2048,58.0,,,
3151,2243117,327198,1002,0.13,0.1,0.16,0.13
3152,2243105,327198,1004,0.18,0.01,0.32,0.18
3153,2243061,327198,1062,141.0,,,
3154,2243104,327198,1175,0.04,0.028,0.068,0.036
3155,2243075,327198,1184,0.0,0.0,0.0,0.0
3156,2243081,327198,1211,0.014,0.014,0.014,0.014
3157,2243073,327198,1098,0.085,0.015,0.204,0.068
3158,2243072,327198,1091,17.0,11.0,24.0,16.0
3159,2243114,327198,1227,0.034,0.031,0.037,0.034
3160,2243089,327198,1003,0.82,0.63,1.0,0.81
3161,2243068,327198,1075,0.06,0.0,0.13,0.05
3162,2243071,327198,1090,13.0,8.4,18.2,13.2
3163,2243111,327198,1220,0.024,0.02,0.028,0.024
3164,2243090,327198,1007,0.63,0.45,0.74,0.63
3165,2243078,327198,1107,2780.0,1870.0,4710.0,2740.0
3166,2243065,327198,1165,0.049,0.028,0.08,0.046
3167,2243103,327198,1170,0.085,0.042,0.157,0.071
3168,2243085,327198,1222,0.077,0.071,0.083,0.077
3169,2243108,327198,1214,0.024,0.024,0.024,0.024
3170,2243096,327198,1014,0.02,0.0,0.19,0.0
3171,2243074,327198,1101,0.046,0.037,0.058,0.044
3172,2243100,327198,1095,0.44,0.3,1.2,0.34
3173,2243063,327198,1122,0.0,0.0,0.0,0.0
3174,2243115,327198,1082,0.3,0.1,0.4,0.3
3175,2243082,327198,1215,0.01,0.007,0.013,0.01
3176,2243107,327198,1213,0.024,0.023,0.024,0.024
3177,2243076,327198,1185,2.7,1.6,4.0,2.6
3178,2243102,327198,1167,0.694,0.528,0.76,0.729
3179,2243118,327198,1063,7.88,,,
3180,2243058,327198,1092,157.0,76.0,266.0,133.0
3181,2243077,327198,1106,232.0,,,
3182,2243110,327198,1219,0.027,0.026,0.028,0.027
3183,2243109,327198,1216,0.002,0.002,0.002,0.002
3184,2243083,327198,1217,0.019,0.017,0.021,0.019
3185,2243066,327198,1166,0.027,0.015,0.036,0.028
3186,2243093,327198,1013,0.0,0.0,0.0,0.0
3187,2243067,327198,1177,14.0,7.0,24.0,15.0
3188,2243064,327198,1162,10.9,3.9,18.4,11.0
3189,2243095,327198,1011,2.08,1.37,2.89,1.83
3190,2243062,327198,1120,0.0,0.0,0.0,0.0
3191,2243092,327198,1012,2.4,1.72,3.0,2.26
3192,2243101,327198,1123,32.0,15.0,51.0,29.0
3193,2243116,327198,1084,0.5,0.4,0.6,0.6
3194,2243057,327198,1093,30.0,10.0,58.0,27.0
3195,2243079,327198,1108,0.0,0.0,0.0,0.0
3196,2243086,327198,1224,0.174,0.118,0.229,0.175
3197,2243119,327198,1050,8.69,,,
3198,2243099,327198,1103,1.7,0.2,3.5,1.3
3199,2243112,327198,1221,0.012,0.011,0.013,0.012
3200,2243059,327198,1005,8.16,,,
3201,2243094,327198,1010,3.32,1.57,4.74,3.61
3202,2243084,327198,1218,0.012,0.011,0.012,0.011
3203,2243113,327198,1223,0.113,0.097,0.125,0.115
3204,2243098,327198,1087,9.0,4.0,13.0,10.0
3205,2243088,327198,1226,0.016,0.015,0.016,0.015
3206,2243091,327198,1009,0.02,0.0,0.1,0.0
3207,2243087,327198,1225,0.021,0.021,0.021,0.021
3208,2243106,327198,1212,0.017,0.016,0.018,0.017
3209,2243069,327198,1079,0.8,,,
3210,2243070,327198,1089,0.38,0.2,0.64,0.34
3211,2243080,327198,1210,0.002,0.002,0.002,0.002
3212,2243097,327198,1051,90.2,88.8,91.5,90.4
